score,content
4,편하게 잘 쓰고 있어요
4,그냥싼대로 막써요. 모양평범
4,"매번쓰는건데 이것 말고는 다른걸 못쓰겠어요
귀부분도 편하고 도통하니 좋아요"
4,"두번째 구매입니다.
남편이 수염이나도 거슬리지않아 좋아합니다."
4,조금 뻣뻣한감은 있지만 싸게 잘산거같아요
4,크고 숨은 쉬기 좋은데 마스크 두께가 얇은것같네요
4,밀착이 잘되어서 그런지 답답하다는 단점은 있습니다
4,마스크가 튼튼한 것 같아요
4,매번 주문하는 마스크에요^^
4,마스크가 좀 빳빳한거 같아요
4,적당히 쓰기 좋습니다.
4,배송도 빠르고 좋아요  사용감은?
4,편하고 좋아요. 항상 주문합니다.
4,KF94중에 제일 나은것 같아서 구매했어용
4,깔끔하고 사이즈 넉넉합니다.
4,일단 가성비 괜찮음. 여성분이 착용하기에는 대형말고 중형 구입해야 함.
4,"외부로부터 확실하게 코로나,미세먼지를 막아줄것같아 좋습니다"
4,젛아요~~~~~~~
4,확실히 안쪽에 보풀이 생기진 않을 것 같네요. 숨쉬기도 편합니다.
4,중3딸 사용하려고 주문했는데 얼굴이 작아서인지 조금 크네요
4,좋아요~~1개씩 포장이 마음에 들어요^^&hearts;&hearts;&hearts;&hearts;
4,불량품들이 한두개씩 들어있던거 빼면 만족합니다
4,매일쓰던 마스크가 품절이라 바꿔봤는데 좋아요~  재구매하겠습니다^^
4,"항상 사용합니다
사이즈 넉넉해서 좋아요"
4,착용했을때 편합니다.
4,너무 좋아요 재구매하고 싶어요
4,여러번 재구매해서 사용하고 있습니다
4,좋아요ᆢ 계속주문해서 사용중입니다.
4,여기 마스크 대형쓰다가 새부리형 중형으로 바꿔봤는데 숨쉬기도 편하고 귀도 안아파요 오래 하고 있으면 마스크가 점점 밑으로 내려가는거 빼고는 괜찮아요 중형이지만 조금 커요 다 쓰면 재구매예정
4,첫구매인데 괜찮았으면 좋겠네요
4,약간 뻣뻣하긴한데...가성비 좋아요~~~
4,가볍고 숨쉬기 편해서 늘 쓰는 마스크에요
4,가격이 저렴하고 무난해서 쓰고 있는데 처음보다 가격이 계속 야금야금 오르네요.
4,안에 비닐같은 소재로 변경되었네요.. 부직포같은 재질이 얼굴에 덜 붙어 숨쉬기 편했거든요ㅠㅠ 더 좋은 소재라 하지만 전 불편했어요.. 아쉽네요
4,배송 빨라요 냄새 나긴 한데 좀 지나니까 괜찮아지네요
4,괜춘 무난하게 쓸듯
4,안에 소재 달라지면서 처음엔 너무 별로였는데 또 인간은 적응의 동물인지라.. 그런대로 잘 쓰고있습니다
4,94인데도 얇고 귀도 아프지않아 지금 4번째 구매입니다
4,쓰던 제품 재주문 했어요 얇고 숨쉬기 편해요
4,"여러번 구매해서 사용 잘 하고 있어요
크기도 넉넉하고 보풀도 없어요"
4,"한달내내 출근할따마다 여기 마스크만써요
다른마스크들은 특유의 냄새도 나고 귀도아픈데 이 마스크는 아주 편하고 좋아서 이것만쓰게돼요"
4,"우리집은 여기마스크만 써요 가성비 아주 훌륭해요 다른마스크들은 쓰면 그 특유의 냄새가 나는데 이거는 냄새안나서좋아요 귀도안아프고 
다만 포장 뜯을따 비닐이 잘 안뜯는게 많아요 ㅠ"
4,사용감좋아서 지속적으로쓰고있는마스크~
4,착용도편하고배송도빨라요
4,만족합니다.....
4,쓰던 마스크 다 사용해서 한박스쟁여놧어요 무난해요~
4,사용하기 편리하고 좋습니다.감사합니다.
4,"신랑이 여기마스크 아니면 잘 안써서
매번 재주문해서 쓰고 있네요^^"
4,빠른배송 감사합니다
4,배송도 빠르고 마스크도 괜찮아요~
4,빠른배송감사드립니다
4,배송 빠르고 품질만족합니다
4,깔끔하고  모든게 다 좋은데  입술과 마스크 폭이 좀만 더 있어면 완저 강추합니다
4,나이가 먹어서 악간 숨이 치지만 촘촘해서 좋았어요.
4,만족스러워요 조금 부드럽진않아도 대신 안가지러워요
4,포장이바뀌엇네요...
4,숨쉬기가 편해서 좋았어요
4,"가볍고 부드럽고 좋은데 저한테는 좀 크네요!
그래도 잘 쓰겠습니다."
4,"편해서 자주 애용합니다
번창하세요"
4,늘 쓰던거라 배송 상품 모두 만족합니다
4,가벼워서 좋아요 좋아요ㅏ
4,재질도 좋고 모양도 좋아요
4,피부에 닿는 부분 재질이 조금 거친 면이 있어요
4,"배송 빨라서 좋아요
사용하던 제품이라 믿고 사용해요"
4,상품 질은 좋은데 너무 크네요ㅠㅠ
4,착용시 얼굴이 가렵지 않네요.
4,몇번째 구입인지 모르겠어요.아이가 이것만 쓰고있네요.편하고 좋은것같앙.
4,장 당 350원 꼴에 구입했어요. 잘 쓰겠습니다.
4,배송 엄청 빨라요. 최고네요. 마스크가 뻣뻣해요.
4,"아직 몇번 안써봤지만 괜찮은거같아요
써보고 재주문할게요 ^^"
4,"배송 빠르고
착용감 숨쉬기 모두 편해요"
4,"마수크가 크고 좋아요, 겨울에는 따뜻할듯"
4,전에 써보구 좋아서 재구매했어요
4,자주 구매해서 사용하고 있어요 주로 아들이 사용합니다 편해서 좋다네요
4,냄새 안나고 좋네요~ 단 화장하면 좀 많아 뭍어나요;
4,배송빠르고 제품 좋습니다
4,두반째 구매합니다. 만족합니다.
4,포장이 깔끔하게 오고 배송이 빨라요ㅔ
4,꾸준히 쓰고 있어요.가성비도 좋고 품질도 만족해요
4,좋습니다 마스크..
4,끈부분이 부드러워서 귀가 아프지 않아서  좋네요
4,"평이 좋아서 처음 구매합니다~배송 빠르게 잘 받았어요. 착용감 편하고 좋은데, 저는 마스크 줄이 좀만 짧았음 좋겠어요. 끈이 넉넉해서 마스크 아래쪽이 밀착되지않고 좀 떠있어서 하관이 커 보이는 느낌이에요"
4,"가격대비 좋구요
숨쉬기 편하고 귀가 안아파서 너무 편해요"
4,착용이 편하고 괜찮아요
4,착용이 편하고 괜찮아요
4,일반형만 쓰다 새부리형을 처음 써봤는데 생각보다 불편한가 같아요 다 쓰면 일반형으로 돌아갈 예정입니다
4,후기 좋아서 구매해봤어요 새부리이용중인데 콧등이 떠서 이런 타입선호해요
4,"재구매입니다 
여러개 구매해도 아이들이 요것만 쓰네요"
4,"저는 너무 답답해서 숨쉬기 힘들더라구요 
겨울에는 좋을지 모르지만 지금은 너무 답답해서 
다른거 더샀어요ㅜㅜ"
4,잘 쓰고. 있슴다 군입니다
4,부스럭부스럭거리는 소리나는 재질인데 저렴한 가격 덕분인거같고 사이즈는 다른 대형마스크보다 아주살짝 작지만 미세먼지차단이 제대로 되는게 맞나싶을정도로 숨쉬기는 편해요
4,사이즈가 넉넉해서 귀는 안아픈데 얼굴쪽은 좀 커요(제 얼굴도 큰편인데..)
4,얇고 보풀없이 깨끗하고 좋은거 같아요
4,사용하기편하고 조아요 만족합니다
4,사용감좋아서 또 살거에요
4,착용감이 좋고 항상 애용합니다
4,재구매해서 잘 사용하고 있는 마스크입니다.
4,"먼 지역임에도 불구하고, 배송이 빠르네요"
4,편하게 잘맞습니다 좋습니다
4,엄마가 좋다고하셔서 재구매했어요. 날씨가 추워져서 착용하기 딱 좋고 착용했을때 모양도 다른 마스크에 비해 좋다고 하시네요.
4,"배송도 빠르고 마스크도 좋아요,만족합니다."
4,좋긴한데 저한테는 너무 크네요.
4,"부모님 사드렸어요
저렴하고좋아요"
4,숨쉬기 좋고 편해요
4,보풀이 잘안일어나요
4,든든합니다 재구매입니다.
4,좀 크고 헐렁하지만 쓸만합니다. 저는 얼굴이 작아서 마스크끈을 한번 꼬아서 하고 다녔습니다.
4,항상 써는 제품입니다.
4,"세번째 구매해서 사용하는 마스크에요~
얼굴에 닫는 부분이 불편하지 않고  귀 뒤도 안아픈거 같아요"
4,얇아서 가볍게 쓰기 좋네요...일반 성인 여성에게는 조금 여유롭네요
4,배송도 빠르고 상품 만족합니다
4,잘 사용하고 있어요
4,많이 부드럽지 않아요 싼맛으로 써야겠어요
4,끈 부드럽고 입 공간 넓어서 좋아요.
4,잘받았습니다.ㄱㅅㅇ
4,두께가 적당합니다.
4,코로나끝나가지만아직도필요하네요
4,빠른배송 감사합니다
4,착용감이 좋고 숨 쉬기에도 편하네요.
4,부담스럽지 않게 가볍고 겉면과 안쪽 다 매끈한 느낌이라서 좋습니다!
4,크기가 크고 까끌거리는 것도 없어요!
4,회사에서 이제품만 사용 해야 한다고 해서 구매 했네요
4,신랑이 이거만써요 간지럽지않아서 좋아요 숨쉬기도 편합니다
4,좀 크긴하지만 잘 사용하고 있어요:)
4,재구매입니다 ~~^^
4,늘 쓰던거에요 새부리로 쓰다가 다시 돌아왔어요
4,매번 구매사용하고 있습니다.
4,저렴해서 좋아요~~
4,생각보다 냄새가 많이 나네요..  그래도 가격대비 괜찮아요
4,가볍고 숨쉬기도 편안합니다
4,재구매입니다 남편이 이마스크가 제일 잘맞고 편하다고 주문해달라고해서 계속 주문해서 사용중입니다
4,"작년12월말에 구매하고 재구매했어요 이번 제품은 상당히 바스락바스락거려요
착용시 안쪽으로 굵게 휘어짐이 생기는 것들도 있어서 불편합니다 위쪽면은 밀착 잘 됩니다"
4,답답하지 않고 좋아요
4,배송이 빠르고 조아요
4,저렴하게잘산거같네요 잘쓰겠습니다
4,아이들은 싫어해서 혼자 쓰는데. 만족합니당~~
4,저렴한 가격에 잘 사용하고 있습니다
4,마스크가얇고단단해서보풀은안나지만.조금뻣뻣해요
4,이번에 프리미엄 바꿔서 주문 확실히 차이가 느껴지네요
4,늘 사용하는 제품이예요
4,크기도 착용감도 다 좋은거 갔다
4,배송상태양호합니다.
4,"속지가 얇은 편입니다.
저렴히 잘 씁니다"
4,물건 잘 받았습니다.  아직 사용 전이라서 착용감은 잘 모르겠어요.
4,잘 사용하고 있어요. 약간 조이는게 불편하네요. 많이 파세요.
4,한달동안 사용하면서 아무 문제도 없고 무난하게 잘 사용하고 있습니다
4,"배송빠르고
좋습니다."
4,"배송빠르고
좋습니다."
4,"항상 애용합니다.
여름용처럼 많이 얇진 않고 적당히 얇고
보풀이 없어요. 끈이 끊어진 적도 없어요.
가격도 저렴해서 좋습니당."
4,"항상 요 마스크만 쓰고 있어용.
보풀도 없고 가격도 괜찮고 좋아요"
4,"빠른배송 감사합니다,"
4,리뷰보고 샀는데 진짜 귀도 안아프고 숨쉬기 좋네요 다만 화장품이 전에 쓰던것보다 많이 묻어나서 좀 아쉽네요
4,배송도 빠르고 좋아요 ㅎㅎ
4,"늘 사용하는 마스크입니다
사용감 편해서 좋아요"
4,좋아요 좋아요 좋아요
4,귀도 안아프고 보플도 적어서 꾸준히 사욯하고 있습니다
4,얼굴이작아 약간 큰느낌이지만 만족합니다.
4,"여러 번  구입해서 사용하고 있어요. 배송도 빠르고
착용감도 좋아요."
4,"콧잔등 눌러주는 부분이 엄청 짱짱해요
제 얼굴형이랑은 잘 안맞는지 근무중에 착용하면 좀 답답함을 느꼈어요
밀착되는만큼 효과는 좋습니다"
4,빠른배송 감사합니다
4,제품자체는 만족합니다
4,배송 빠르고 제품도 좋아요
4,잘받았습니다~~~~~
4,자주 애용 합니다.
4,"국내제조로 믿고 잘 쓰고있습니다
불량이 하나 나왔어요 아깝지만 귀찮아 패스함"
4,여기 마스크는 처음 구입하는데 사용한 가족이 숨쉬기가 편하다고 하네요.
4,조이지 않고 편해서 여러 번 구매해서 쓰고 있습니다.
4,잘 사용하고 있습니다
4,빠른 배송으로 잘 받았어요
4,"좋아요 다음에 또
구매할게요ㅋ"
4,늘 쓰던제품입니다~  잘쓰고있어요~^^
4,아직 사용전이지만상품평 좋아 구입해봤어요
4,"숨쉬기는 편해요,,
빠닥빠닥한 재질이라 얼굴에 딱 안붙어서 그런것 같기도하고 ..
불편하진 않아요"
4,잘쓰겟습니다 ~~~~~~
4,얇아서 그런지 마스크가 잘 펴지지 않는거 같아요..
4,"낱개형이라 가방에 비상용으로 한두 개 넣어다니기 좋습니다. 가격은 조금 있지만, 가볍고 유연해 좋습니다."
4,숨쉬기 좋아요♡♡♡
4,"재구매 입니다.
배송빠르고 좋아요."
4,저렴한 가격에 산 것 같아요.
4,"근무할때 쓰려고 샀는데 도톰해서 안전한거 같아요 
대신 숨쉬기 살짝 불편~^.~"
4,제품은 좋으나 배송이 좀 걸리네요
4,매번 주문해서 쓰는 제품입니다.
4,사용하기 편합니다.
4,가격도 싼편이고 제얼굴에도 잘맞아 재구매 의사 있습니다.
4,처음구매해보았어요.착용감도괜찮고울아들이좋아합니다~~~좋아요.
4,낱개포장으로 깔끔하며 쓰기에 좋네요
4,사서 쓴 마스크 중 가장 좋았던 거 같아요. 부모님 마스크는 계속 여기서만 주문하고 있어요. 이 제품만 찾아셔서ㅎㅍ
4,가격이 저렴해서  일단 좋았어요. 회사에서 하루종일 착용해도 보푸라기가 잘 안생겨서 좋아요. 숨쉬기는 보통이고요
4,괜찮아요 가족이 함께쓰려고 구매했어요 보통 남자가 하기에는 살짝 작아요 얼굴이 조금 작은사람은 괜찮을듯해요
4,숨쉬기. ㅕㄴ한 편이에요
4,가격도 저렴하고 쓸만해요
4,선물드렸더니 만족하시네요
4,귀가 아프지 않아 좋아요
4,"좋아요~~
좋아요~~"
4,"아직 써보진 않았지만
상품평이 좋아 기대합니다"
4,"스탠다드 대형 마스크랑 프리미형 대형 마스크랑 박스만 다르고 내용물(마스크 크기, 재질)은 같은데 가격이 프리미엄이 비싸네요???"
4,두껍지 안아 시원하고 가성비 대비 가격이 만족스럽네요
4,항상 쓰던 제품이라 구매했어요
4,항상쓰던거라 그냥 구입함
4,베이지 색깔이 가을에 잘 어울려서 좋아요. 다른 마스크보다 끈이 조금 더 긴 것 같아요. 얼큰아들에게 잘 맞네요.
4,"무난합니다.
매일 마스크 바꿔쓰는 사람이 세명이라 금방 다쓰네요."
4,보풀없고 크기 좋고 숨쉬기도 편해요
4,보풀이 일어나지 않아서 좋아요
4,잘 사용중입니다..  늘 재구매하는듯
4,괜찮습니다. 쓸 만 합니다.
4,늘 사용하고 있습니다. 이제 마스크 안 쓰고 싶은데 언제 그만 쓰게 될지 ㅎㅎ
4,"매일 하나씩 사용하기에 편하고
착용감도 좋아요"
4,보풀안생길것같네요.. 어른한테는 잘 맞고 성인여성에겐 살짝 큰듯해요.. 지난번에 다른거 산것보다 좋은것 같애요
4,"마스크는 맨들맨들하니 좋음
근데 아직도 귀 안아픈 마스크는 못찾음
대두들이여 일어나라~!"
4,"배송빨라요, 잘 쓸께요☆☆☆☆"
4,아들이 한 여름에도 이 마스크만 사용해요 하루종일 쓰고 있어도 귀도 안 아프고 편하대요
4,가볍고 보풀안나요!!!!
4,물건 잘 받았습니다.
4,물건 잘 받았습니다.
4,"잘못 시킨줄 알았네요
개수가 40개씩 박스에 붙여서 와서 당황스러웠는데
세어보니 100개 맞네요~~"
